reviewerID,ReviewTime,Category,Attribute,Score,Reason
A2J9QYNGNUR4MU,2014-08-04 00:00:00 UTC,Innerwear,Others,-2,The reviewer spills out of the top even when ordering the correct size.
A2JP1PCPDW69L6,2014-08-06 00:00:00 UTC,Innerwear,Comfort,4,It is quite comfortable.
A2JP1PCPDW69L6,2014-08-06 00:00:00 UTC,Innerwear,Design and Aesthetics,,
A2JP1PCPDW69L6,2014-08-06 00:00:00 UTC,Innerwear,Durability and Strength,,
A2JP1PCPDW69L6,2014-08-06 00:00:00 UTC,Innerwear,Price,,
A2JP1PCPDW69L6,2014-08-06 00:00:00 UTC,Innerwear,Others,1,It is just for leisure or bedtime and provides light support.
A1SODOSBMIOTGG,2014-09-01 00:00:00 UTC,Innerwear,Comfort,-3,The latest pair was built just like all the cheap stuff on the market.
A1SODOSBMIOTGG,2014-09-01 00:00:00 UTC,Innerwear,Design and Aesthetics,,
A1SODOSBMIOTGG,2014-09-01 00:00:00 UTC,Innerwear,Durability and Strength,-4,The cotton is thin and the item is not well-made.
A1SODOSBMIOTGG,2014-09-01 00:00:00 UTC,Innerwear,Price,-2,I'll buy the Walmart stuff for half the price.
A1SODOSBMIOTGG,2014-09-01 00:00:00 UTC,Innerwear,Others,,
A1GVEEPG3C5XGS,2014-09-04 00:00:00 UTC,Innerwear,Comfort,2,They seem to fit well.
A1GVEEPG3C5XGS,2014-09-04 00:00:00 UTC,Innerwear,Design and Aesthetics,2,they are a nice off black - not shiny.
A1GVEEPG3C5XGS,2014-09-04 00:00:00 UTC,Innerwear,Durability and Strength,,
A1GVEEPG3C5XGS,2014-09-04 00:00:00 UTC,Innerwear,Price,,
A1GVEEPG3C5XGS,2014-09-04 00:00:00 UTC,Innerwear,Others,-2,"The waist has an elastic band that squeezes the muffin top, and the ankle is slightly flared."
AS2U0C1SW1QFL,2014-09-07 00:00:00 UTC,Other,Comfort,,
AS2U0C1SW1QFL,2014-09-07 00:00:00 UTC,Other,Design and Aesthetics,,
AS2U0C1SW1QFL,2014-09-07 00:00:00 UTC,Other,Durability and Strength,3,Good quality
AS2U0C1SW1QFL,2014-09-07 00:00:00 UTC,Other,Price,,
AS2U0C1SW1QFL,2014-09-07 00:00:00 UTC,Other,Others,-2,Should have ordered the XL size.
AHP46VAR2Z046,2014-09-07 00:00:00 UTC,Bottoms,Comfort,2,they work just fine.
AHP46VAR2Z046,2014-09-07 00:00:00 UTC,Bottoms,Design and Aesthetics,2,these are close to my old BDU's.
AHP46VAR2Z046,2014-09-07 00:00:00 UTC,Bottoms,Durability and Strength,,
AHP46VAR2Z046,2014-09-07 00:00:00 UTC,Bottoms,Price,3,For getting them Prime and inexpensive.
AHP46VAR2Z046,2014-09-07 00:00:00 UTC,Bottoms,Others,-2,The little pocket at the knee catches the wind and they are cut more like loose jeans.
A2H2W049ID4V69,2014-09-07 00:00:00 UTC,Innerwear,Comfort,,
A2H2W049ID4V69,2014-09-07 00:00:00 UTC,Innerwear,Design and Aesthetics,,
A2H2W049ID4V69,2014-09-07 00:00:00 UTC,Innerwear,Durability and Strength,,
A2H2W049ID4V69,2014-09-07 00:00:00 UTC,Innerwear,Price,2,it was cheap so i'm keeping it
A2H2W049ID4V69,2014-09-07 00:00:00 UTC,Innerwear,Others,-3,The slip is very long and will limit wear with most dresses.
AEC5ONL474SEB,2014-10-02 00:00:00 UTC,Bottoms,Comfort,,
AEC5ONL474SEB,2014-10-02 00:00:00 UTC,Bottoms,Design and Aesthetics,-3,These things look cartoon blue.
AEC5ONL474SEB,2014-10-02 00:00:00 UTC,Bottoms,Durability and Strength,3,Look well made and durable.
AEC5ONL474SEB,2014-10-02 00:00:00 UTC,Bottoms,Price,,
AEC5ONL474SEB,2014-10-02 00:00:00 UTC,Bottoms,Others,,
A1TCSESQGIXOXO,2014-10-03 00:00:00 UTC,Footwear,Comfort,,
A1TCSESQGIXOXO,2014-10-03 00:00:00 UTC,Footwear,Design and Aesthetics,,
A1TCSESQGIXOXO,2014-10-03 00:00:00 UTC,Footwear,Durability and Strength,-2,Not nearly the quality of Chuck Taylor Converse from the past.
A1TCSESQGIXOXO,2014-10-03 00:00:00 UTC,Footwear,Price,-2,a little overpriced for the quality.
A1TCSESQGIXOXO,2014-10-03 00:00:00 UTC,Footwear,Others,,
A1IDJ1WQ42OTTK,2014-04-05 00:00:00 UTC,Accessories,Comfort,,
A1IDJ1WQ42OTTK,2014-04-05 00:00:00 UTC,Accessories,Design and Aesthetics,4,The reviewer mentioned the wallet is designed well.
A1IDJ1WQ42OTTK,2014-04-05 00:00:00 UTC,Accessories,Durability and Strength,-4,The reviewer expects the wallet to last less than a year due to cheap quality.
A1IDJ1WQ42OTTK,2014-04-05 00:00:00 UTC,Accessories,Price,,
A1IDJ1WQ42OTTK,2014-04-05 00:00:00 UTC,Accessories,Others,,
A1WLY4NYJ1KXZZ,2014-04-06 00:00:00 UTC,Bottoms,Comfort,-2,The reviewer said the product is a bit tight.
A1WLY4NYJ1KXZZ,2014-04-06 00:00:00 UTC,Bottoms,Design and Aesthetics,,
A1WLY4NYJ1KXZZ,2014-04-06 00:00:00 UTC,Bottoms,Durability and Strength,,
A1WLY4NYJ1KXZZ,2014-04-06 00:00:00 UTC,Bottoms,Price,2,The reviewer feels it is fine for the price.
A1WLY4NYJ1KXZZ,2014-04-06 00:00:00 UTC,Bottoms,Others,-3,The reviewer complains about the size being too tight.
AXOI5H1UZV8GV,2014-04-07 00:00:00 UTC,Innerwear,Comfort,4,The reviewer mentions the item was very comfortable against the skin.
AXOI5H1UZV8GV,2014-04-07 00:00:00 UTC,Innerwear,Design and Aesthetics,,The reviewer mentions the sides are completely sheer.
AXOI5H1UZV8GV,2014-04-07 00:00:00 UTC,Innerwear,Durability and Strength,,
AXOI5H1UZV8GV,2014-04-07 00:00:00 UTC,Innerwear,Price,,
AXOI5H1UZV8GV,2014-04-07 00:00:00 UTC,Innerwear,Others,-3,The reviewer didn't like the compression provided.
A1A60ONXPEB2AN,2014-04-07 00:00:00 UTC,Footwear,Comfort,-3,The reviewer's toes rubbed the end of the shoes.
A1A60ONXPEB2AN,2014-04-07 00:00:00 UTC,Footwear,Design and Aesthetics,3,The reviewer mentioned the colors were pretty.
A1A60ONXPEB2AN,2014-04-07 00:00:00 UTC,Footwear,Durability and Strength,,
A1A60ONXPEB2AN,2014-04-07 00:00:00 UTC,Footwear,Price,,
A1A60ONXPEB2AN,2014-04-07 00:00:00 UTC,Footwear,Others,-4,The reviewer mentions the shoes were too short.
A1XTX250AZ9Q8O,2014-04-14 00:00:00 UTC,Innerwear,Comfort,,
A1XTX250AZ9Q8O,2014-04-14 00:00:00 UTC,Innerwear,Design and Aesthetics,-2,The reviewer didn't like the color they received.
A1XTX250AZ9Q8O,2014-04-14 00:00:00 UTC,Innerwear,Durability and Strength,-2,The reviewer mentioned the product got a run the first time they put it on.
A1XTX250AZ9Q8O,2014-04-14 00:00:00 UTC,Innerwear,Price,,
A1XTX250AZ9Q8O,2014-04-14 00:00:00 UTC,Innerwear,Others,,
A9UBG60KF3FI4,2014-04-15 00:00:00 UTC,Other,Comfort,,
A9UBG60KF3FI4,2014-04-15 00:00:00 UTC,Other,Design and Aesthetics,,The reviewer mentioned the product looked great initially.
A9UBG60KF3FI4,2014-04-15 00:00:00 UTC,Other,Durability and Strength,3,"The reviewer mentioned the function seems easier, and the pull-cord feels more sturdy."
A9UBG60KF3FI4,2014-04-15 00:00:00 UTC,Other,Price,3,The reviewer mentions that other product was actually cheaper.
A9UBG60KF3FI4,2014-04-15 00:00:00 UTC,Other,Others,-4,The reviewer complained about the lack of cedar smell and prefers another brand.
A3CQ0KCVL2DJ3H,2014-04-18 00:00:00 UTC,Footwear,Comfort,4,The reviewer mentioned the foot bed was very comfortable.
A3CQ0KCVL2DJ3H,2014-04-18 00:00:00 UTC,Footwear,Design and Aesthetics,,
A3CQ0KCVL2DJ3H,2014-04-18 00:00:00 UTC,Footwear,Durability and Strength,,
A3CQ0KCVL2DJ3H,2014-04-18 00:00:00 UTC,Footwear,Price,,
A3CQ0KCVL2DJ3H,2014-04-18 00:00:00 UTC,Footwear,Others,-4,The reviewer mentions the toe box is too short and the sandal would not work.
A2ZDMB0QF7R6SM,2014-04-22 00:00:00 UTC,Innerwear,Comfort,-2,The reviewer found the shoulder straps too tight.
A2ZDMB0QF7R6SM,2014-04-22 00:00:00 UTC,Innerwear,Design and Aesthetics,,
A2ZDMB0QF7R6SM,2014-04-22 00:00:00 UTC,Innerwear,Durability and Strength,,
A2ZDMB0QF7R6SM,2014-04-22 00:00:00 UTC,Innerwear,Price,,
A2ZDMB0QF7R6SM,2014-04-22 00:00:00 UTC,Innerwear,Others,,
AFNE6AFYU3ZVD,2014-04-24 00:00:00 UTC,Innerwear,Comfort,-3,The reviewer says it is not delicate on the skin.
AFNE6AFYU3ZVD,2014-04-24 00:00:00 UTC,Innerwear,Design and Aesthetics,,The reviewer said way it closes in the middle forces everything to be smooshed towards the middle.
AFNE6AFYU3ZVD,2014-04-24 00:00:00 UTC,Innerwear,Durability and Strength,,
AFNE6AFYU3ZVD,2014-04-24 00:00:00 UTC,Innerwear,Price,,
AFNE6AFYU3ZVD,2014-04-24 00:00:00 UTC,Innerwear,Others,-4,The reviewer had issues with the girdle's fit and impact on scars.
A1DQRQYIYBRQR9,2014-04-28 00:00:00 UTC,Outerwear,Comfort,,The reviewer likes the lightweight feel
A1DQRQYIYBRQR9,2014-04-28 00:00:00 UTC,Outerwear,Design and Aesthetics,-3,The reviewer disliked the sleeves.
A1DQRQYIYBRQR9,2014-04-28 00:00:00 UTC,Outerwear,Durability and Strength,-2,The reviewer mentioned the seems come undone easily.
A1DQRQYIYBRQR9,2014-04-28 00:00:00 UTC,Outerwear,Price,,
A1DQRQYIYBRQR9,2014-04-28 00:00:00 UTC,Outerwear,Others,,
A1T9G9BT2RWWY9,2014-05-03 00:00:00 UTC,Innerwear,Comfort,-2,The reviewer mentioned the bottom hook scratches.
A1T9G9BT2RWWY9,2014-05-03 00:00:00 UTC,Innerwear,Design and Aesthetics,,
A1T9G9BT2RWWY9,2014-05-03 00:00:00 UTC,Innerwear,Durability and Strength,,
A1T9G9BT2RWWY9,2014-05-03 00:00:00 UTC,Innerwear,Price,,
A1T9G9BT2RWWY9,2014-05-03 00:00:00 UTC,Innerwear,Others,,
A2U583VJW1XN83,2014-05-03 00:00:00 UTC,Accessories,Comfort,-2,The reviewer mentions that it doesn't make for an easy set of bags to move about the airport.
A2U583VJW1XN83,2014-05-03 00:00:00 UTC,Accessories,Design and Aesthetics,,
A2U583VJW1XN83,2014-05-03 00:00:00 UTC,Accessories,Durability and Strength,,
A2U583VJW1XN83,2014-05-03 00:00:00 UTC,Accessories,Price,,
A2U583VJW1XN83,2014-05-03 00:00:00 UTC,Accessories,Others,,
AWSEORPJLQBBO,2014-05-05 00:00:00 UTC,Footwear,Comfort,,
AWSEORPJLQBBO,2014-05-05 00:00:00 UTC,Footwear,Design and Aesthetics,-4,The reviewer found the color to be an awful green black.
AWSEORPJLQBBO,2014-05-05 00:00:00 UTC,Footwear,Durability and Strength,,
AWSEORPJLQBBO,2014-05-05 00:00:00 UTC,Footwear,Price,,
AWSEORPJLQBBO,2014-05-05 00:00:00 UTC,Footwear,Others,,
A2NT2PV2YNL2ZH,2014-05-15 00:00:00 UTC,Outerwear,Comfort,,The reviewer mentions that the medium fit him but was still a bit roomy.
A2NT2PV2YNL2ZH,2014-05-15 00:00:00 UTC,Outerwear,Design and Aesthetics,,The reviewer says it's a cool jacket.
A2NT2PV2YNL2ZH,2014-05-15 00:00:00 UTC,Outerwear,Durability and Strength,3,The reviewer says the jacket is well constructed.
A2NT2PV2YNL2ZH,2014-05-15 00:00:00 UTC,Outerwear,Price,3,The reviewer mentions it is a great price.
A2NT2PV2YNL2ZH,2014-05-15 00:00:00 UTC,Outerwear,Others,-4,The reviewer complains about insane sizing.
A1R1QGSHRTQDOK,2014-05-18 00:00:00 UTC,Innerwear,Comfort,,
A1R1QGSHRTQDOK,2014-05-18 00:00:00 UTC,Innerwear,Design and Aesthetics,,
A1R1QGSHRTQDOK,2014-05-18 00:00:00 UTC,Innerwear,Durability and Strength,,
A1R1QGSHRTQDOK,2014-05-18 00:00:00 UTC,Innerwear,Price,,
A1R1QGSHRTQDOK,2014-05-18 00:00:00 UTC,Innerwear,Others,-2,The reviewer mentions white color is somewhat smaller in cut than others.
A1EXE20FP88JYW,2014-06-01 00:00:00 UTC,Accessories,Comfort,,
A1EXE20FP88JYW,2014-06-01 00:00:00 UTC,Accessories,Design and Aesthetics,,
A1EXE20FP88JYW,2014-06-01 00:00:00 UTC,Accessories,Durability and Strength,,
A1EXE20FP88JYW,2014-06-01 00:00:00 UTC,Accessories,Price,,
A1EXE20FP88JYW,2014-06-01 00:00:00 UTC,Accessories,Others,-2,The reviewer mentions it is a little bulky and does not have the amount of card room.
A3LWC700FV154G,2014-06-05 00:00:00 UTC,Accessories,Comfort,4,The reviewer mentions you can wear under your coat without bulge.
A3LWC700FV154G,2014-06-05 00:00:00 UTC,Accessories,Design and Aesthetics,5,The reviewer says the design deserves five stars.
A3LWC700FV154G,2014-06-05 00:00:00 UTC,Accessories,Durability and Strength,-2,The reviewer mentions it's made from cheap plastic/vinyl material.
A3LWC700FV154G,2014-06-05 00:00:00 UTC,Accessories,Price,,
A3LWC700FV154G,2014-06-05 00:00:00 UTC,Accessories,Others,4,The reviewer mentions it's a great size.
A1WWT35E2QWWNX,2014-06-05 00:00:00 UTC,Bottoms,Comfort,,
A1WWT35E2QWWNX,2014-06-05 00:00:00 UTC,Bottoms,Design and Aesthetics,4,The reviewer mentions you're getting the best jeans on the planet.
A1WWT35E2QWWNX,2014-06-05 00:00:00 UTC,Bottoms,Durability and Strength,,
A1WWT35E2QWWNX,2014-06-05 00:00:00 UTC,Bottoms,Price,,
A1WWT35E2QWWNX,2014-06-05 00:00:00 UTC,Bottoms,Others,4,The reviewer prefers a few of their other styles/fits and how they look on me.
A2A1ZQMSPAX5B7,2014-06-13 00:00:00 UTC,Bottoms,Comfort,3,The reviewer mentions they fit great.
A2A1ZQMSPAX5B7,2014-06-13 00:00:00 UTC,Bottoms,Design and Aesthetics,,
A2A1ZQMSPAX5B7,2014-06-13 00:00:00 UTC,Bottoms,Durability and Strength,-3,The reviewer mentions the denim is so thin.
A2A1ZQMSPAX5B7,2014-06-13 00:00:00 UTC,Bottoms,Price,-2,The reviewer said that rustlers from a dept store for less than half the price.
A2A1ZQMSPAX5B7,2014-06-13 00:00:00 UTC,Bottoms,Others,,
A31ICLWQ9CSHRS,2014-06-13 00:00:00 UTC,Footwear,Comfort,-4,The reviewer mentions way too big.
A31ICLWQ9CSHRS,2014-06-13 00:00:00 UTC,Footwear,Design and Aesthetics,,
A31ICLWQ9CSHRS,2014-06-13 00:00:00 UTC,Footwear,Durability and Strength,,
A31ICLWQ9CSHRS,2014-06-13 00:00:00 UTC,Footwear,Price,,
A31ICLWQ9CSHRS,2014-06-13 00:00:00 UTC,Footwear,Others,-4,The reviewer mentions the shoes are too big.
A4NXKFZ9AP2JM,2014-10-03 00:00:00 UTC,Innerwear,Comfort,,
A4NXKFZ9AP2JM,2014-10-03 00:00:00 UTC,Innerwear,Design and Aesthetics,4,The reviewer mentions they are 'very pretty'.
A4NXKFZ9AP2JM,2014-10-03 00:00:00 UTC,Innerwear,Durability and Strength,-4,The reviewer feels they will tear easily and are 'one use only'.
A4NXKFZ9AP2JM,2014-10-03 00:00:00 UTC,Innerwear,Price,,
A4NXKFZ9AP2JM,2014-10-03 00:00:00 UTC,Innerwear,Others,,
A1W7ZXNLCIJSAP,2014-10-06 00:00:00 UTC,Accessories,Comfort,3,The leather is 'quite soft to touch'.
A1W7ZXNLCIJSAP,2014-10-06 00:00:00 UTC,Accessories,Design and Aesthetics,4,The reviewer finds the purse 'very likeable'.
A1W7ZXNLCIJSAP,2014-10-06 00:00:00 UTC,Accessories,Durability and Strength,,
A1W7ZXNLCIJSAP,2014-10-06 00:00:00 UTC,Accessories,Price,,
A1W7ZXNLCIJSAP,2014-10-06 00:00:00 UTC,Accessories,Others,-2,Items may fall out of the gap at the top.
A3PBB3N07RCY86,2014-11-03 00:00:00 UTC,Bottoms,Comfort,2,The reviewer mentions needing to wash them to 'loosen them up a bit'.
A3PBB3N07RCY86,2014-11-03 00:00:00 UTC,Bottoms,Design and Aesthetics,,
A3PBB3N07RCY86,2014-11-03 00:00:00 UTC,Bottoms,Durability and Strength,4,The reviewer states they will 'last you'.
A3PBB3N07RCY86,2014-11-03 00:00:00 UTC,Bottoms,Price,5,The reviewer says 'these are it' to get a pair that are 'cheap'.
A3PBB3N07RCY86,2014-11-03 00:00:00 UTC,Bottoms,Others,,
AG77CM5OFII9L,2014-11-04 00:00:00 UTC,Outerwear,Comfort,3,It is still warm and thin.
AG77CM5OFII9L,2014-11-04 00:00:00 UTC,Outerwear,Design and Aesthetics,,
AG77CM5OFII9L,2014-11-04 00:00:00 UTC,Outerwear,Durability and Strength,-2,This version is a lot thinner and I am not sure how long it will last.
AG77CM5OFII9L,2014-11-04 00:00:00 UTC,Outerwear,Price,,
AG77CM5OFII9L,2014-11-04 00:00:00 UTC,Outerwear,Others,,
A3GGNJ0OU5ONXX,2014-12-02 00:00:00 UTC,Innerwear,Comfort,-2,This is too small for my cups.
A3GGNJ0OU5ONXX,2014-12-02 00:00:00 UTC,Innerwear,Design and Aesthetics,,
A3GGNJ0OU5ONXX,2014-12-02 00:00:00 UTC,Innerwear,Durability and Strength,3,"Good material, good quality item."
A3GGNJ0OU5ONXX,2014-12-02 00:00:00 UTC,Innerwear,Price,,
A3GGNJ0OU5ONXX,2014-12-02 00:00:00 UTC,Innerwear,Others,3,Recommend for average cups.
AUSYCT6A40AR5,2014-12-03 00:00:00 UTC,Sportswear,Comfort,4,"LOVE the material, because not the shiny &#34;racer&#34; fabric"
AUSYCT6A40AR5,2014-12-03 00:00:00 UTC,Sportswear,Design and Aesthetics,,
AUSYCT6A40AR5,2014-12-03 00:00:00 UTC,Sportswear,Durability and Strength,,
AUSYCT6A40AR5,2014-12-03 00:00:00 UTC,Sportswear,Price,,
AUSYCT6A40AR5,2014-12-03 00:00:00 UTC,Sportswear,Others,-1,They slide down on the waist
A36HE71W2VRP54,2014-12-03 00:00:00 UTC,Bottoms,Comfort,-1,The legs felt like circus tents and the waist was slimmer than expected.
A36HE71W2VRP54,2014-12-03 00:00:00 UTC,Bottoms,Design and Aesthetics,,
A36HE71W2VRP54,2014-12-03 00:00:00 UTC,Bottoms,Durability and Strength,,
A36HE71W2VRP54,2014-12-03 00:00:00 UTC,Bottoms,Price,,
A36HE71W2VRP54,2014-12-03 00:00:00 UTC,Bottoms,Others,-3,Overall run a little more snug around the waist.
A25T5X5ZV6OVWF,2006-08-23 00:00:00 UTC,Innerwear,Comfort,-2,The bra is tight.
A25T5X5ZV6OVWF,2006-08-23 00:00:00 UTC,Innerwear,Design and Aesthetics,3,it looks good
A25T5X5ZV6OVWF,2006-08-23 00:00:00 UTC,Innerwear,Durability and Strength,3,it seems to perform well.
A25T5X5ZV6OVWF,2006-08-23 00:00:00 UTC,Innerwear,Price,,
A25T5X5ZV6OVWF,2006-08-23 00:00:00 UTC,Innerwear,Others,3,I like the fact that it closes in the front.
A1GPGBHBI6T2HJ,2007-03-04 00:00:00 UTC,Accessories,Comfort,,
A1GPGBHBI6T2HJ,2007-03-04 00:00:00 UTC,Accessories,Design and Aesthetics,-4,"It is not very durable, as it is made out of very easily scratched plastic."
A1GPGBHBI6T2HJ,2007-03-04 00:00:00 UTC,Accessories,Durability and Strength,-5,it is not water resistant as advertised.
A1GPGBHBI6T2HJ,2007-03-04 00:00:00 UTC,Accessories,Price,-2,The price is a bit high.
A1GPGBHBI6T2HJ,2007-03-04 00:00:00 UTC,Accessories,Others,,
A2L42WKVNH0UU9,2007-06-27 00:00:00 UTC,Accessories,Comfort,4,It fits very naturally and is easily adjustable. It is lightweight
A2L42WKVNH0UU9,2007-06-27 00:00:00 UTC,Accessories,Design and Aesthetics,4,easy to read day or night.
A2L42WKVNH0UU9,2007-06-27 00:00:00 UTC,Accessories,Durability and Strength,-2,"the crystal is too soft, and easily scratched"
A2L42WKVNH0UU9,2007-06-27 00:00:00 UTC,Accessories,Price,,
A2L42WKVNH0UU9,2007-06-27 00:00:00 UTC,Accessories,Others,-1,the band can be a little difficult to put on if you have to unloop it all the way.
A3HW59Y7ZHK43Q,2007-08-04 00:00:00 UTC,Accessories,Comfort,,
A3HW59Y7ZHK43Q,2007-08-04 00:00:00 UTC,Accessories,Design and Aesthetics,4,The numbers are easy to read.
A3HW59Y7ZHK43Q,2007-08-04 00:00:00 UTC,Accessories,Durability and Strength,-1,The band has faded.
A3HW59Y7ZHK43Q,2007-08-04 00:00:00 UTC,Accessories,Price,,
A3HW59Y7ZHK43Q,2007-08-04 00:00:00 UTC,Accessories,Others,4,"It's very easy to use, even while in motion."
A2KLJBBJTMLF53,2007-09-06 00:00:00 UTC,Accessories,Comfort,,
A2KLJBBJTMLF53,2007-09-06 00:00:00 UTC,Accessories,Design and Aesthetics,5,FUNTIONAL-MASCULINE-HEAVY AND DRESSY.
A2KLJBBJTMLF53,2007-09-06 00:00:00 UTC,Accessories,Durability and Strength,4,CASIO QUALITY.
A2KLJBBJTMLF53,2007-09-06 00:00:00 UTC,Accessories,Price,,
A2KLJBBJTMLF53,2007-09-06 00:00:00 UTC,Accessories,Others,,
A1I8EBNLJ9HE6W,2008-02-17 00:00:00 UTC,Accessories,Comfort,,
A1I8EBNLJ9HE6W,2008-02-17 00:00:00 UTC,Accessories,Design and Aesthetics,4,Great Shine and Polish to them.
A1I8EBNLJ9HE6W,2008-02-17 00:00:00 UTC,Accessories,Durability and Strength,,
A1I8EBNLJ9HE6W,2008-02-17 00:00:00 UTC,Accessories,Price,4,These were a great earring for the price.
A1I8EBNLJ9HE6W,2008-02-17 00:00:00 UTC,Accessories,Others,-1,If backing is loose change for another.
AMPGRXQMO89X9,2008-04-05 00:00:00 UTC,Accessories,Comfort,5,I wear mine for weeks at a time and forget I have them on.
AMPGRXQMO89X9,2008-04-05 00:00:00 UTC,Accessories,Design and Aesthetics,4,They are high quality and very attractive hoop earrings.
AMPGRXQMO89X9,2008-04-05 00:00:00 UTC,Accessories,Durability and Strength,4,They are high quality.
AMPGRXQMO89X9,2008-04-05 00:00:00 UTC,Accessories,Price,4,the price was right!
AMPGRXQMO89X9,2008-04-05 00:00:00 UTC,Accessories,Others,-1,much smaller than I had imagined.
A2U4X4OZ0NMMVB,2008-09-12 00:00:00 UTC,Accessories,Comfort,,
A2U4X4OZ0NMMVB,2008-09-12 00:00:00 UTC,Accessories,Design and Aesthetics,4,It's attractive and practical.
A2U4X4OZ0NMMVB,2008-09-12 00:00:00 UTC,Accessories,Durability and Strength,3,Wife enjoys the watch and isn't concerned about damaging it in normal use.
A2U4X4OZ0NMMVB,2008-09-12 00:00:00 UTC,Accessories,Price,5,nice value for the money.
A2U4X4OZ0NMMVB,2008-09-12 00:00:00 UTC,Accessories,Others,-2,Adjusting the band was a challenge.
A1Y1OFA3IPE5K9,2008-09-30 00:00:00 UTC,Accessories,Comfort,,
A1Y1OFA3IPE5K9,2008-09-30 00:00:00 UTC,Accessories,Design and Aesthetics,3,The watch face isn't really black but more of a dark brown color.
A1Y1OFA3IPE5K9,2008-09-30 00:00:00 UTC,Accessories,Durability and Strength,,
A1Y1OFA3IPE5K9,2008-09-30 00:00:00 UTC,Accessories,Price,,
A1Y1OFA3IPE5K9,2008-09-30 00:00:00 UTC,Accessories,Others,4,I find the numbers on the watch and the date very easy to read.
A1G8EKU61JSSTB,2008-10-13 00:00:00 UTC,Accessories,Comfort,,
A1G8EKU61JSSTB,2008-10-13 00:00:00 UTC,Accessories,Design and Aesthetics,5,Style glow and style they have are second to none!
A1G8EKU61JSSTB,2008-10-13 00:00:00 UTC,Accessories,Durability and Strength,,
A1G8EKU61JSSTB,2008-10-13 00:00:00 UTC,Accessories,Price,,
A1G8EKU61JSSTB,2008-10-13 00:00:00 UTC,Accessories,Others,,
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Comfort,4,"Lightweight, comfortable setting, easy to wear."
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Comfort,4,"Lightweight, comfortable setting, easy to wear."
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Comfort,4,"Lightweight, comfortable setting, easy to wear."
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Comfort,4,"Lightweight, comfortable setting, easy to wear."
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Design and Aesthetics,4,"Bright, clear stone."
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Design and Aesthetics,4,"Bright, clear stone."
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Design and Aesthetics,4,"Bright, clear stone."
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Design and Aesthetics,4,"Bright, clear stone."
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Durability and Strength,,
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Durability and Strength,,
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Durability and Strength,,
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Durability and Strength,,
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Price,,
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Price,,
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Price,,
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Price,,
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Others,-1,These are small earrings.
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Others,-1,These are small earrings.
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Others,-1,These are small earrings.
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Others,-1,These are small earrings.
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Comfort,4,They sit well on the ear and are comfortable.
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Comfort,4,They sit well on the ear and are comfortable.
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Comfort,4,They sit well on the ear and are comfortable.
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Comfort,4,They sit well on the ear and are comfortable.
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Design and Aesthetics,3,"They are small, not flashy, but with a good medium purple amethyst gemstone."
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Design and Aesthetics,3,"They are small, not flashy, but with a good medium purple amethyst gemstone."
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Design and Aesthetics,3,"They are small, not flashy, but with a good medium purple amethyst gemstone."
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Design and Aesthetics,3,"They are small, not flashy, but with a good medium purple amethyst gemstone."
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Durability and Strength,3,Adequate gold setting.
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Durability and Strength,3,Adequate gold setting.
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Durability and Strength,3,Adequate gold setting.
A81BDRN1MOGWH,2008-11-14 00:00:00 UTC,Accessories,Durability and Strength,3,Adequate gold setting.
