reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A2WNN1DQVL4LH5,123456479,Caddycat,"[1, 1]","The minute I saw this my heart skipped a beat. What a nice case to sort my collection. I love all the compartments and the layout too. You will love this color too. If this is a gift do not hesitate. It will please even the most fussy, as I am. The price is fair if you check around as I did. Seems well made too. It is suitable for an adult though. Not meant as a toy. This is for serious jewelry lover's. Buy it.....",5,Breathtaking 5 Stars,1383782400,2013-07-11 00:00:00
A2OKB2R95XX1HQ,B00016QOTE,Ab,"[0, 0]","The quality and size were exactly as they should be for Levis.  I have bought the women's Levis and have been disappointed in the quality of the jean material.  But for the men's Levis, the quality is still what you expect.",5,Very good quality,1383782400,2013-07-11 00:00:00
A2OKB2R95XX1HQ,B0000C321X,Ab,"[0, 0]","The quality of the jean material was exactly as one expects from Levis.  The stonewash is very stonewashed, so if you want a darker jean that will last, order the darker color.",5,Quality that you expect from Levis,1383782400,2013-07-11 00:00:00
AS0FU8ITAWVBB,B0000AT7N2,Matthew Wong,"[0, 0]","Love how it fits, material feels good and strong, only beef i have with it is that all the pockets are a wee bit small",5,Great pair of jeans! A bit small on the pockets though,1383782400,2013-07-11 00:00:00
A3VD1ELQVO02DW,B0001ZNZJM,AverageGuyReviewer,"[0, 0]","These are the best underwear I have ever owned. I love the smooth, breathable, and sweat reducing material. They are just plain comfortable and I am saving up to get several more pairs. Do yourself a favor and buy these!",5,Best Boxer Briefs Ever!,1386374400,2013-07-12 00:00:00
A2SIRM1XGK2DW3,B0001YRWE2,Lorie Hahnl,"[0, 0]",My husband ordered several pair of these overalls and they fit perfectly and seve the exact desired need. We would definitely order again.,5,Exactly what I wanted,1386374400,2013-07-12 00:00:00
A1MCPWU2DCSRDZ,B0000C321X,kurko,"[0, 0]","Very nice jeans, i could not ask more from Levi's, they fit as expected, I never had any problems with quality and size, so I recommend to all who wants good jeans...",5,Levi's Men's Jean,1386374400,2013-07-12 00:00:00
A1RD0EFEU278O8,B0001DYW9G,JaguarKitten,"[0, 0]","I'm 5'2&#34; with fairly skinny legs, but a full butt for my frame (about 38&#34;) and these fit quite perfectly. They're tight enough that I think they would stay on fairly well without a garter, though I don't know for how long if there is any, well, vigorous, activity going on. I think they could easily fit a taller girl as well. Love the look of them!",5,Perfect fit!,1373673600,2013-07-13 00:00:00
A3QUJ5FZG9IKX8,B00004SR8Z,Terry Gleason,"[0, 0]","My 16 year old granddaughter was going on a trip to France for 10 days with a student group and needed some security that her documents and money would be safe. Worked just fine, also handy at airport",5,Works for us,1373760000,2013-07-14 00:00:00
A2XKSPEB333MPP,B00024QELS,Katee :),"[0, 0]",These boots are Awesome!! I Love them. They fit exactly how they are suppose to. The only down fall is the leather is a little dry,5,So cute,1373846400,2013-07-15 00:00:00
A1QPO5BT2Q4IG8,B00008KH9C,Kristilee,"[0, 0]","was bummed i didn't have these before i bought my dress. could have gone down a whole dress size. wow! what a difference they made. however, after wearing them for about four hours, i was eager to get them off. but no where near as bad as i expected.",5,waited too long to try these!,1373932800,2013-07-16 00:00:00
AP6T0CI46U93Z,B0001YRMW4,"lala ""crazy gamer""","[0, 0]",wanted some shorts i could do major outdoor work and know they can take a beating and still look nice as long as they dont get paint or stain on them.,5,Very nice,1373932800,2013-07-16 00:00:00
A1UOP3I8BE70JJ,B0000E015O,R. Smith,"[1, 1]","I'm a long time fan of thermal silks because they're so soft, comfortable , thin & good temperature regulators in cool/cold weather.These so all those things.People new to thermal silks may not understand 2 of the  main points of them is that they are made of real silk & not thick so they need to laundered with care.Would buy again.",5,I love thermal silks,1374019200,2013-07-17 00:00:00
AGQROZ0OBJBO6,B000072UMJ,Matty,"[0, 1]","I wanted a pair of low-cut Cons All-Stars for just hanging out, and as a reminder of the ones I wore as a kid.  But for sure I didn't want to spend a hundred bucks!  These are great.  Fit is good, quality good, and they came with an extra pair of shoelaces!  No arch support at all,  but you need to know that before you buy, so you won't be disappointed.  I put in a pair of my Dr. Schols inserts and I'm a happy camper, lol.  Have been wearing them constantly since they arrived.",5,"Great Cons, just what I wanted",1374105600,2013-07-18 00:00:00
A2IX78SEP2XHA,B00008KH9C,Jess,"[2, 2]","These do run small, when in doubt always go a size up. These are like very strong very tight pantyhose, I use them whenever I wear a dress because I like to walk and run around with my kids but don't want my legs to get irritated rubbing together and I like haveing something underneath for modesty.",5,Awesome!,1374105600,2013-07-18 00:00:00
A2KOCBSVN1OY96,B0000C321X,zhangzhigang,"[0, 0]","I've tried 501 before in Levi's store so I knew my size,33x30 fits me perfectly except the legs are a little too long.However,the pants I bought in AMAZON is really suitable,and the legs' lenghth is right,it's surprise me!I'm 5'6 161lb,and 33x30 is my right size,I wish this will be helpful for you too choose your size:)",5,good quality and fits me perfectly!,1374105600,2013-07-18 00:00:00
A3B32BGA1FHFS2,B0000C321X,belle    W.A.,"[0, 0]","These 501's were exactly what I was seeking for my son, though they can be purchased in W.A. the different washes are not available. I really wanted the 'Rigids' and they are not here. To find I could buy them on 'Amazon' but shipping outside of 'US' was not available, was really OFF!So many things in the last 4 months are not available for shipping outside the 'US'. It sometimes takes a long time to find everything and it's not until one checks out to discover the item-s are not available for shipping.What can I say.",5,not available to me here in W.A by you Amazon.,1374105600,2013-07-18 00:00:00
A3CLJ0DXJ7OLUU,B0000ANHST,"36 Megapixels ""advanced amateur""","[0, 0]","I tried buying tee shirts from the big makers, and they all arrived with thin fabric, even the ones that said thick fabric. Carhartt, on the other hand, makes tee shirts like they did 40 years ago, with nice thick fabric that you know will last for years. It's a relief to get a product that is made of really good material. Highly recommended.",5,These guys make real tee shirts,1374192000,2013-07-19 00:00:00
A35BO4OF9ALYG7,B00006I551,L.J.,"[1, 1]","Got it for my bf and he likes it.  The lap feature in particular is nice.  Other than that it's just a good, basic watch.  The watch face was a little smaller than I expected, but nothing wrong with that.",5,Just a good watch,1374192000,2013-07-19 00:00:00
A3HVTOID24QFUV,B0000V9E3S,"Anon ""walker""","[0, 0]","These cute, red, go anywhere shoes also fit perfectly.  I can't believe I'm wearing sandals and not lace-up shoes with orthotics!  They are so lightweight and allow my feet to rock and bend, putting a spring in my step.  I haven't tried washing them in the machine, yet, but I'm sure it will be fine.  Way above my expectations.",5,A Spring in my Step,1374278400,2013-07-20 00:00:00
AQDJ79ZSWBMH8,B0000V9E3S,Deb Lady,"[0, 0]","I am so glad that i listened to the reviewers.  I am a true size 10 in all my shoes but ordered a half size larger for these and i am so glad i did that!  These fit perfect!!  I wore them last evening on a bicycle night ride and it was muddy and wet - i showered with these shoes on to clean them off and they are as good as new!!  I want to wear flip flops while biking but that's unsafe so i found these are even more comfortable because they give support , let air in for coolness and have toe protection too - plus they look really sporty!",5,My new favorite footwear!,1374364800,2013-07-21 00:00:00
A3HZD07MLBMUVY,B00006XXGO,wrighta2,"[0, 0]",Good fit for my son who has a slender foot.  Good colors to choose from.....good fit......all good! Try a pair and see!,5,Another great shoe,1374364800,2013-07-21 00:00:00
A2CKJDNQO9DQC,B0001ZNZJM,matthew j triche,"[1, 1]","Super Comfortable & The GF finds them attractive.  Fair Price too.  My second Pair.  Stylish enough to wear on dates, comfortable to wear during physical activity.",5,Awesome,1374364800,2013-07-21 00:00:00
A8ML1D1564IE3,B0001464AA,Melissa P.,"[1, 1]","This bra is soft and comfortable and true to size. It comes in basic colors - nude, black and white.",5,Great Bra,1374364800,2013-07-21 00:00:00
A1FV0HOXQA87O8,B0001YS502,Mike Latta,"[0, 0]","I've been a fan of Carhartt, for over 25 years. Their clothes wear like iron and last for years. Fits great, comfortable and lasts for years. When it comes to clothing, isn't that the definition of value?",5,What do you expect? It's Carhartt.,1374451200,2013-07-22 00:00:00
ALZ8C906VNAIM,B0001MQ60A,M. Swanson,"[0, 0]","This is a great sandal, has good support and comfortable fit the were a little tight when I first put them on but after the first day no problem love it that they are waterproof and open heal not an issue and have not noticed them being hot. All in all a great sandal.",5,Great Shoe,1374451200,2013-07-22 00:00:00
AEEOH862ZKV3H,B0000ZBSBU,Inna,"[0, 0]","I hate bras! Hooks and bones stick into the body, straps constantly off the shoulder is slid! I don't hope that this bra will be better. But I was wrong! This is a lovely, comfortable, soft bra! Chest takes nice shape, a well keep! Nothing excess doesn't get out. I will buy more this wonderful bra!",5,Excellent!,1374537600,2013-07-23 00:00:00
ABW1U1GTUH5MQ,B0001ZNZF6,ChicagoCC,"[0, 0]","I got these boxers because I was going on a trip.  Now I want to buy more so I can wear them everyday.  A little more than I would normally spend on underwear, but well worth it.",5,Amazing,1374624000,2013-07-24 00:00:00
A35JF13EFY805T,B0001464AA,CSB,"[0, 0]","I have avoided purchasing Wacoal bras because of their price.  The bras are typically twice the price of competitors.  However, I decided to try this bra on in a department store and was sold.  The bra is extremely comfortable.  It minimizes while maintaining a natural shape.  The material is soft and looks smooth under clothing.  The straps are wide enough for support without digging into your shoulders.  I can actually wear this bra all day without having any shoulder or back fatigue by the end of the day.  It does cost more than other bras, and you rarely find it on sale, but the price is well worth the comfort the bra provides.  It is also well constructed.  With proper care (hand washing and line drying) the bra will last longer than those of competitors.",5,Excellent bra for larger sizes,1374710400,2013-07-25 00:00:00
A1T0CBLFJFZ9S3,B0001ZNZJM,W. L. Morgan,"[1, 1]","Seriously, a review on underwear? But these really are worth it. I took three pair of these with me on an 800-mile walk of California's El Camino Real this Spring. While I did not attempt wearing them for multiple days without washing, they were extremely comfortable and the snug-but-not-tight legs seemed to prevent any chafing. Being nylon, they could be hand washed at night, rolled tightly in a towel and then left flat to dry overnight. These are now my standard choice instead of cotton boxers, which get damp and clammy in hot weather. These feel much better.",5,"Oh, Boy, these are great!",1374710400,2013-07-25 00:00:00
A1DPS08HZZPI3O,B0001LMRWM,Terresa,"[0, 0]",Not a bad bra but didn't fit me right the size was good but it fit weird on me.  I guess I am not like everyone else!,5,Good bra,1374710400,2013-07-25 00:00:00
A22DGNTSFC8NZR,B00008695M,Pindergirl60,"[1, 1]",I have loved these gowns for years - they never disappointment me. They hold up extremely well. I will purchase this brand many more times.,5,gown,1374710400,2013-07-25 00:00:00
ALJGR6KNSWYH,B0000868O9,Linda H.,"[0, 0]",I wear a 38 DDD and finding a well fitting pretty bra was hard.  Found the Bali Flower over 30 years ago and it has been a very good bra for me.,5,It fits and is pretty!,1374796800,2013-07-26 00:00:00
A2ZXDE5XN4HW5O,B00007GD8X,HC Messenger,"[12, 12]","This is the fifth Buxton of this style I've owned. They are a grab and go item when running errands/shopping. Because I tote my own canvas and insulated shopping bags to the farmers' market and grocery stores, I no longer carry a hand bag/purse. The Buxton clutch is tossed into the shopping bag.As to layout, credit card slots are in perfect location, easy to see and access. I use the checkbook holder for folding money (the little that I carry). There's a zipper compartment for plenty of coin, spare key fob is attached inside, mirror is attached on flap, and there's room for cell phone, lipstick, kleenex, what have you.I have tried other higher end wallets which look good but can't touch the organizational ability of this clutch. I use it  without the easily removable strap.I would be hard pressed to find the quality and convenience at this price anywhere else. I've owned black, beige, brown, navy, and red, and they are all equally attractive (don't look cheesy).",5,Outstanding organizer clutch,1374883200,2013-07-27 00:00:00
A4O787I6NONMP,B000072UMJ,zambonijones,"[2, 2]","My... 10th pair of cons in 10 years.  If you have never owned a pair of Cons, they will last about a year of regular use.  They are not good in bad weather.  They do not have any arch support or cushioning on the sole.  They are not waterproof.  They have poor traction.  That being said, I love them just the way they are.",5,like they should be,1374883200,2013-07-27 00:00:00
A1FJYD71WA1ZA9,B00008IEUW,"GHL ""GH""","[0, 0]","I've already reviewed this bra in the lace, and it's the same exact bra. A dream to wear. I own like 6 of this same bra. Love this brand.",5,Always love this bra,1374969600,2013-07-28 00:00:00
A38GBU7WGJARD0,B0001ZNZJM,J. Moore,"[0, 0]","Everyone who bought these from Amazon seems to love them, and I see why.  They are very comfortable, breath well, wick moisture, and fit well.  They seem to be well constructed.  I'm about to purchase a second pair, having been a 3-dollar-underwear guy all my life.",5,These live up to the review hype,1374969600,2013-07-28 00:00:00
A3GRFL71H41PM2,B0000C321X,rfarfanr@yahoo.es,"[0, 0]",AS MOST OF LEVIS JEANS THIS IS ONE WITH A NICE COLOUR AND HAS A VERY GOOD APPEARANCE. IT FITS ME VERY NICE.,5,I LIKE IT VERY MUCH,1374969600,2013-07-28 00:00:00
A1AZCWOBLZHABE,B0000868O9,J. Culby,"[0, 0]","This isn't as 'sexy' as some bras, but it looks GREAT under clothes, and is supportive without feeling constrictive. Sometimes when this is sold in outlets, something is 'off' in the material; it's a little scratchy....but from Bali or as this was sold from Amazon, it's l00% right.  Washes well and lasts so much better than some of the fragile bra fabrics.  Maybe not so special for 'date night', but for a great bra to wear all week, it's terrific.",5,unappreciated great bra,1375056000,2013-07-29 00:00:00
A3NRNWN0A9KRVM,B0000B35D8,Hawaiimom,"[0, 0]",Looks good.  Feels good.  Color is good.  Good match to my other pair.  Good for casual. Good for dress. Good.,5,Great,1375056000,2013-07-29 00:00:00
A3NRNWN0A9KRVM,B0000B35D3,Hawaiimom,"[0, 0]",Comfy. Looks good. Small hoop great.  Great color.  Wider gold band than I expected.  I wear them all the time.  Easy for sleeping.,5,Pretty,1375056000,2013-07-29 00:00:00
A2UAGVWHAC0BSD,B0001VWSFS,audrey,"[0, 0]",This is a handy sun visor. It does not mess up my hair since it just slips on. It does not give me headaches. I frequently wear it in the car to help cut down on early morning or late afternoon sun glare. On a breezy day it does not flip away from my face like the brim of my favorite sun hat. When I am going inside and outside I can slip it around my neck so it doesn't get misplaced. This makes it very convenient when traveling and sightseeing. I currently have 2 in go-with-everything black and tan colors.,5,No Sun in my eyes,1375142400,2013-07-30 00:00:00
A114YKE1F71GYN,B0001ZNZF6,Amzar,"[0, 0]","Exofficio has cracked the magical formula of the perfect boxers.  Breathable, durable, and comfortable even in 90+ degree temperatures.  I often use these when backpacking or while on vacation and have never been disappointed.",5,Ultimate Boxers,1375142400,2013-07-30 00:00:00
AHAI3JIUAYEFK,B0000868O9,Mrs.B2008,"[0, 0]",This is an awesome bra. It has a very full coverage old fashioned fitting style but it was perfect for me while I was pregnant.,5,Great support,1375142400,2013-07-30 00:00:00
A1EBFJ5YAPXCAE,B0000ANHST,smurphy,"[0, 0]","I wear carhart because of the durability and long life I can get from them.  I'm an iron worker and spend all day welding, cutting, and grinding; I can go through clothes fast.",5,Good Quality,1375228800,2013-07-31 00:00:00
AUD70I5FCV5CS,B0001YRAT4,Hardcore Gamer,"[0, 0]","This is the second Dickies jeans product i've purchased from Amazon.com and this pair of &#34;stone-washed&#34; has not the bright red logo on the rear pocket, but blue. the stichings are not bright orange but a dull white or grey too. The feel of the cloth is also not as stiff as cardboard so overall I like this pair better. A good value at 21 dollars with free shipping.",5,"great value, as good as Levi's",1357603200,2013-08-01 00:00:00
A1EV8SSPUSUI66,B0001YRJSG,"Mike aka Mark Twain ""Brick and Mortar killa""","[0, 0]",These pants are tried and true. With the double knee you get more room to work with. Most of these pants are made for guys without a full figure (big thighs). I find them nice and room in the legs. They wear evenly after awhile I've notice I just need to replace once a year at most. They are worn 260 days out the year while only showing wear in between my legs due to rubbing.,5,Work wear approved,1360281600,2013-08-02 00:00:00
A2MTP3RPAZL5T1,B000074RL3,Genevieve,"[0, 0]","I'm a very active person with a 34DDD chest.  I am forever on a search for the perfect bra.  For sports, this is it.  I can wear it in my highest impact activities, and everything stays put.  It's not really attractive, and sure doesn't look great with a spaghetti strap work out top, but it does the job.  Getting into it is a little tricky; you start at the bottom hook and work your way up, adjusting your breasts as you go.  It is supposed to feel tight, so you might think you have the wrong size at first.  But after wearing it for a few minutes it feels comfortable.  ZERO bounce or movement.  Incredible!",5,Nothing moves!,1362700800,2013-08-03 00:00:00
AOR8JZDJ65O0P,B0000867AN,trisha searls,"[0, 0]",the color is as beautiful as in the picture and very very comfortable.  fast shipment also.  worth the money spent,5,beautiful,1362700800,2013-08-03 00:00:00
A2VKVO9A3P6D5U,B0000ANHST,M.Martin,"[0, 0]",My husband loves his new Carhartt T-Shirts. They fit extremely good and are thick heavy duty material. At first they appear to be too large until he put it on and it was perfect!,5,Carhartt Pocket T-Shirt,1365379200,2013-08-04 00:00:00
A2CPG6CY3NAYMU,B0000ANDJY,Spenjm,"[0, 0]",great for someone on your feet. if you work on your feet these are great. fit well. nice thick cushions good for a day of strong movement.,5,cushioned,1365379200,2013-08-04 00:00:00
A82HDHO6IJWRE,B000086Q9O,Savy,"[1, 1]",Shipping was a little slow compared to how things usually come. But shoes are perfect for my baby girl and I can't wait til her foot  is big enough yo wear them!,5,just as expected,1367971200,2013-08-05 00:00:00
A2109QWZGSLZXB,B00007GDG5,janet s. smith,"[0, 0]","My sister and I purchased this clutch and we both love it.  The features are great and the clutch color is so rich looking,  I would highly recommend....in any color.",5,Buxton clutch,1367971200,2013-08-05 00:00:00
A1KXLFTEQWC7EC,B0000CNR1L,"Sara Harvey Christensen ""cutiepie""","[0, 0]",It has compartments for everything I need to take on a vacation.  The spaces are of different sizes covered by plastic.,5,A great buy!,1367971200,2013-08-05 00:00:00
A1AG5YOLK7ZOS4,B00021NXSI,lynn w.,"[0, 0]","While visiting me, my daughter commented on my wallet.  I have carried a Buxton wallet for years.  I bought her one as a surprise gift and she loves it as much as I do.  Buxton, please keep making this timeless wallet.",5,My daughter loves her Buxton.,1367971200,2013-08-05 00:00:00
A781ITP3HE2N5,B00006XXGO,"Michael Livote ""dragon2knight""","[0, 0]","I've been wearing Chuckie's since I was a kid(over 40 years!!). Original Chuck Taylor's are the biggest icon ever to hit sneakers, with the same bulletproof looks and simple construction throughout the years. They might offer zero arch support(easily fixed with a set of insoles), and can wear down a bit faster than newer brands, but there is no denying that, for the price paid, there's no finer example of what a sneaker is.With all of the new colors available, it has and will always be the king....buy a pair and find out for yourself why.",5,Classics,1370649600,2013-08-06 00:00:00
A1ELRIK47CVIPG,B0000ZCENG,peripan,"[0, 0]",I love these Jockeys!  They are so lightweight and a perfect fit.  Don't even know you have them on.  I'll be buying more.  Just hope they hold up as they are expensive.,5,These are great,1370649600,2013-08-06 00:00:00
A1L91NLNUQSOEW,B0000ZE4ZW,C. Rapha,"[0, 0]","I am amazed at how attractive and comfortable this panty is.  I am buying other colors each month, until I have about 20 of them.",5,Wonderful Panty,1373241600,2013-08-07 00:00:00
A1RQVI2SMJFELQ,B0000WLSCW,"J. B. Mallory ""gingerbread""","[1, 1]","My husband's work, switched to black pants.  He were a good price, good quality, and he says they are very comfortable.",5,Very nice,1373241600,2013-08-07 00:00:00
A1GWNPHCV116B6,B0000868O9,Cindy Richardson,"[0, 0]","I have to start out by saying, I thought this was the brand of bra I have been wearing for the last 8 years, (it looks exactly like what I wear) I didn't realize mine is a different brand until after I placed my order.. I am Sooo Happy I did order this Bali!! The fit (for me) is perfect!! It stays in place, the back is &#34;U&#34; shaped so I don't have to keep adjusting it through out the day!! It has GREAT SUPPORT, (I'm 64 yrs. old, 5' 5&#34;, 137lbs). I purchased a few T-shirts at the beginning of summer, little did I know how clingy they would be (I almost sent them back) with this Bali Bra however, I look great in those T's!!! I LOVE &#34;This Bali&#34; Soooo Much Better than my brand!!! I LOVE the U shaped back, I love the support, I love the comfort, and I Love the way I Look with this Bali Bra!!! I can't wait to buy more!!! Thank You Amazon and Under Moments!!!",5,"Bali Women's Flower Underwire Bra, 34C",1375920000,2013-08-08 00:00:00
A11PS1TH7CB7QK,B00012O12A,"LAR ""LS""","[0, 0]","These jeans are one of my favorites. They have a  great fit, and always well made. Can't go wrong with Levi's. Thank You!",5,Great fit,1378598400,2013-08-09 00:00:00
AW7WA6ZNGWZL1,B0000TII00,FluffyJohn,"[0, 0]","I like this watch, no frills just a night light which I like for movie theaters , and day and date and for us seniors easy to read, I wear it more than my much more expensive watches.",5,Simple to operate,1378598400,2013-08-09 00:00:00
ABJR0K3TD088U,B0000ZCENG,Bob,"[2, 4]","Bob's Wife: I work in an office everyday and wear pantyhose or tights and heels with a 12"" licra skirt. I need a panty that is comfortable and for me pretty. Today at breakfast a couple of ladies across the isle were checking me out under my table as I crossed my legs the dark panty part of my pantyhose peeked out from under my very short skirt. I love the attention the two ladies were giving me so as time pasted my Jockey white panty's began to also peek out until they were out a lot and the attention was now on my panty,s and I know they were talking about my panty's, as I looked down my skirt was rolled up over my panty's. Now I had to get up and leave and when the time was right I slid over to the edge of my booth and as my left leg was now in the isle my panty's were in full view just about up to my waste and I slowing pulled my skirt down and walked away. I love giving these shows and do it often, that is why I need a great pair of panty's and these are my favorite!! THANK,S JOCKEY!!!",5,Everyday panty,1381190400,2013-08-10 00:00:00
ACGZJB74QLDMA,B00023JONO,NJD,"[0, 0]",Very pretty.  It looks nice just a chain without a pendant on it.  It has a pretty sparkle to it.  It's a very good price and well worth it.  It would make a nice gift for yourself or someone else.,5,Petty Sparkle,1383868800,2013-08-11 00:00:00
A17RLXDXVYOSTD,B00008LUS5,Classic Jazz,"[2, 2]",I have worn these off and on all summer.  They are comfortable.  They keep their shape and color well.  Nice purchase.,5,Comfortable - Wearable,1383868800,2013-08-11 00:00:00
A18AW14NE61NOT,B0000TW41Y,"Jenn ""sfjenn""","[0, 0]","These fit great - I am 5'10&#34; and 150# -- and the pants are the perfect length, just loose enough to be comfortable around the waist and hips. And black.  Like my soul.",5,Pants. We wear them in public.,1383868800,2013-08-11 00:00:00
A1JG26BY6RTI51,B0001ZNZJM,Mike,"[0, 0]","I'm a pretty big guy (6'5&#34; and about 300lb) and built like a football center.Changing from hanes, fruit of the loom, whatever these things are awesome... I can crawl around in attics, in 100 degree weather, sweating my ... off.. and these still keep me dry and don't chafe one bit. They dont ride up, or anything...These boxers fit great, feel great, and I actually ordered I think 4 more, which is enough to get through the work week... I find myself asking my girlfriend to wash them because I dont wat to wear any of the entire drawer full of other brands I have lol. Bought some for my son because he kept going commando and didnt like how his underwear fit, he loves them.CONS: None, as long as you follow instructions. Dont be like my girlfriend and dry them lol. The first 2 pairs I bought are now very &#34;snug&#34;... the other 2 (line-dry) fit perfectly and dry very quickly on their own. LOL",5,"Never will pay $4,5,6,even 10 bux for a pack of underwear... just buy these. You'll see.",1386460800,2013-08-12 00:00:00
A3PZR1PPVVQC6C,B0001ZNZF6,YanksVA,"[0, 0]","Even those these have been reviewed a a few thousand times, I cannot sing the praises of this material enough.  It dries quickly and is easy to maintain.  The fit is what I expected, true to size and even has a nice amount of spring in the waist band.  Overall, this is a great buy for any price.",5,Perfect Boxers,1386460800,2013-08-12 00:00:00
ART21UV0XR63Z,B0000C321X,Rise J. Putzke,"[0, 0]","I have been wearing 501's since the '60's; same size, same exact fit. They last forever, are always pretty much stain proof and wear proof! Wash them once a week and wear them for three or four days  and they stay fresh, cool, comfortable and stylish.",5,501's Rock!,1376352000,2013-08-13 00:00:00
A2AZFMRH2QA03V,B000147990,"LavenderGrove ""Mbb_Girl""","[0, 0]",I love this shaper! I followed the size chart and it was right on. It's comfortable and really gives a nice look.,5,Awesome Shapewear,1376352000,2013-08-13 00:00:00
ATTADHJAYI5NZ,B0000X5EJO,donna McCune,"[0, 0]","My feet have become more sensitve as I age and seams over the top of toes, even turned inside out still irritate. These are a dream. I am wearing a pair right now...no seams means no soreness, worth the extra cost .",5,soft and comfy,1376352000,2013-08-13 00:00:00
AYKH22RR4R8DT,B0000CBDQS,emclean,"[0, 0]","These socks are so comfy, great quality soft and they fit as expected, I wear them to work a lot.",5,Nice!,1376438400,2013-08-14 00:00:00
AEAXFUXSAHSGJ,B0000ANECK,Bill Kirby,"[0, 0]",If you order..make sure you order your exact size. It fits perfectly. Mediums some times run small. But it was a true medium. Great quality.,5,Great fit.,1376438400,2013-08-14 00:00:00
A2T146ZME7CPKC,B0000A51FU,Teri,"[3, 3]","This is the 3rd pair of K-Swiss sneakers I have purchased, because I love them so much!!! I love the way they fit on my feet, and how they're so soft and cushiony inside. They are also a very light tennis shoe. My sister-in-law looked at them and thought they'd be really heavy, so I handed her one, and she couldn't believe how light it was!!!",5,K-Swiss Luxury Edition Sneakers,1376438400,2013-08-14 00:00:00
A3LMX8FJSMVCO5,B00007GDAL,Gail Thomas,"[0, 0]","This is the 2nd time I have purchased this wallet.  I love it!!  It has two places for folding money and a divided coin purse.  It also has many slots for credit cards and other cards you need to keep up with.  It also has a place for your driver's license.  Buxton makes a good, quality product at a very reasonable price.",5,A great wallet!!,1376524800,2013-08-15 00:00:00
A3QW2OS6CW8VQV,B0000X5EJO,"Lindy J. Peppiatt ""PaleDeer""","[1, 1]","Can't ever go wrong with Buster Browns.Can only use on one foot as the other isin wraps from surgery, but perfect for  onefoot or two.",5,"Yaaaay, Buster Brown",1376524800,2013-08-15 00:00:00
A2ET702Y3IC2HF,B00008ID0B,Labels&amp;Love,"[0, 0]",I have ordered this product before and have been very happy. They fit well and are comfortable and last a long time. Happy with this purchase,5,fits well,1376524800,2013-08-15 00:00:00
AKLOF2IXJ88H6,B0000TIIH8,KG1,"[0, 0]","This is a great watch with a large readable face. The price is reasonable, and it keeps time perfectly. I wish they would make this available with a Date Window.",5,Big Timex,1376524800,2013-08-15 00:00:00
APSTDEISYVZ3Y,B0001YRWE2,"A. F. Stevens ""avid fan""","[0, 0]","I checked the earlier reviews, so I knew to get a size larger than I normally wear to be able to tuck my belly in.These are the cat's pajamas. Great looking and priced right too!",5,love Overalls?,1376611200,2013-08-16 00:00:00
A1IAYSPABTUCWH,B0000X5FAM,"Chelly Wood ""ChellyWood(dot)com""","[2, 2]","This is my favorite sweater these days. The simple gray color goes with everything. I dress it up by throwing a scarf over the top, but it also has a pretty design down the front as well. If you have specific questions (length of sleeves, style of buttons, etc.) feel free to contact me through my website.Here's the scarf I bought to go with it:LibbySue-Tone on Tone Small Triangle Shape Shawl Scarf with Lace Fringe",5,I wear this sweater almost every day,1376697600,2013-08-17 00:00:00
AUVX1VPXJX1C,B0000ANECK,Crashtank,"[0, 0]",I now have all of the colors that I can get....I buy big and tall and don't see it shrink or stretch out (I lift the sleeves up my forearms) I work in the Desert and need to cover most of my arms and the salt from sweating gets all over...was and it is back to the same great feel.,5,I now have 5 of these,1376784000,2013-08-18 00:00:00
A5BCGI9V38TJ1,B0001YR54O,mtgrizzly1,"[0, 0]",I bought this to use for my work shirt..It fits nice and is the right color..The pocket is nice for glasses,5,my work shirt,1376784000,2013-08-18 00:00:00
A2REQ4HL68B0D8,B00022JPNE,Matthew Motter,"[0, 0]","I'm always a fan of rothco, every item I have purchased from them has been just what is expected.  Very durable pants, nice fit, and plenty of room.",5,always,1376784000,2013-08-18 00:00:00
A31UJPCGB32INQ,B00020J0SQ,"Srinivasan Nenmeli Krishna ""nksrinivasan""","[0, 0]","I bought this watch for my wife who needed a new one. She was pleased with the ""Indiglo"" feature---the dial lights up with electroluminescent coating --I guess like the fire flies glowing with the same mechanism. I found this watch in Macy's among the usual bunch of Timex pieces, kept on open counters.The watch is nicely designed and does not look cheap like many other less expensive Timex pieces found in several stores.The dial is elegant . The only limitation is that the date window is very tiny and is hard for reading. The metal band is convenient and should last a long time. I presume that Timex uses Chinese quartz movements and should be suitable for a watch for daily use in this price range--that is less than $50.",5,A classic style watch for less than $50,1376784000,2013-08-18 00:00:00
A292SJVG33H5W6,B0000ATP8L,ABS,"[0, 0]","Rockport makes a strong shoe which has consistent sizing.  The shoe is comfortable, easy care, and lasts.  Some shoes are cheaper in price, but to get the quality that is representative of this shoe, the price is understandable.  My husband, for whom these shoes were purchased, wears them many hours a day to work and needs a shoe which looks good and supports his foot.  ABS",5,My husband loves the Rockport brand,1376870400,2013-08-19 00:00:00
A2ZXGRVD55NQ5T,B0001ZNZF6,premier620,"[0, 0]","Absolutely amazed at how light and flowy material is.  Tried many other brands before this.  Favorite use is travel or lounging at home.  Very cool feeling and dries near instantly.  Highly recommend, price may be a consideration, very high for one pair",5,Best pair,1376956800,2013-08-20 00:00:00
