Review_id,Attribute,Score,Reason
118,Others,3,"The dress runs true to size, has an adjustable tie, and good length."
120,Others,3,The shirt fits true to size.
122,Others,3,"Even though the reviewer bought a size up, it fit fine and they liked it tied."
145,Others,3,The fit was true to size.
150,Others,3,The skirt fits true to size.
170,Others,3,It 'has enough coverage at the top' and 'the underarms do not fall very low'.
182,Others,3,"The 'fit is nice' and the '0p fit snugly enough', though the reviewer preferred a shorter length."
187,Others,3,The skirt has a 'great length' and 'fits like a high waisted skirt would'.
207,Others,3,"It 'runs big but falls in such a way that it doesn't make the wearer look big', which is a positive outcome for fit."
218,Others,3,The size 6 fits perfectly and the initial smoky odor disappeared after a few days.
221,Others,3,"The reviewer sized up to achieve the desired model-like fit, and it was a 'keeper' among other styles."
227,Others,3,"The top runs big, but after sizing down, it fits perfectly, indicating a successful fit adjustment."
239,Others,3,"The fit was true to size, and while arms were a little longer and body shorter, it was part of the style, leading to overall satisfaction."
248,Others,3,"It runs true to size, maybe slightly small, and the reviewer found a size that was just right, indicating overall good fit, despite minor sizing nuance."
257,Others,3,"The top fits very well, despite the hem being slightly longer than shown, and the color is bright for spring/summer, indicating overall satisfaction."
261,Others,3,The coat's weight makes it versatile for fall and early winter.
264,Others,3,"The jacket is versatile, working well over any shirt, tee, or dress."
270,Others,3,The dress fits true to size.
272,Others,3,"Sizing up resulted in a good fit with room for layers, and it is versatile for jeans and dresses."
273,Others,3,The shorter back design makes it versatile with peplum tops and high-waisted dresses.
274,Others,3,"The reviewer bought both colors and is glad they did, indicating high satisfaction with the purchase."
276,Others,3,"The reviewer states they could wear it every day, implying high satisfaction and versatility."
277,Others,3,The top is great for layering or accessorizing with a necklace.
279,Others,3,The top fits perfectly on the shoulders and gets bigger at the hem for the baby doll look.
280,Others,3,The ability to leave the tie and buttons open provides a versatile casual feel.
281,Others,3,"The small size was snug, but the medium provided a great fit with room for layers and versatility."
283,Others,3,"The shirt is perfect for both work and the weekend, making it very versatile."
284,Others,3,The sizing results in a roomy fit without looking sloppy.
286,Others,3,The reviewer is glad to have purchased it after missing out previously and intends to keep it regardless.
290,Others,3,"The fit is great with a bit of stretch, and the reviewer desires more denim colors."
291,Others,3,The jacket is versatile for different seasons with scarves or rolled sleeves.
295,Others,3,"The reviewer ordered one size larger than normal, which resulted in a perfect fit."
297,Others,3,"The high waist is perfect and looks great with shorter or tucked-in shirts, offering good fit and styling."
298,Others,3,Ordering a size up resulted in a roomy fit perfect for layering.
306,Others,3,"The reviewer sized up for a better fit, and the petite arm length was perfect, making it versatile over other garments."
307,Others,3,"The reviewer chose a size that fit more flatteringly, and the dress's versatility is a plus."
308,Others,3,The blouse looked great and flattering on the reviewer's specific body type.
310,Others,3,The dress was purchased for a wedding and could be perfectly styled with an additional sweater.
10,Others,4,The reviewer successfully found a petite size that provided a perfect length and fit for her.
20,Others,4,The dress was the perfect length and the form-fitting top was flattering for the reviewer's chest size.
25,Others,4,"The shirt is highly versatile, able to be worn as a shirt, dress with a slip, or a vest, and is great for any occasion."
38,Others,4,"The item is age-appropriate for different age groups, fits well for different sizes, and provides suitable warmth."
52,Others,4,"The small size was a 'perfect fit' for the reviewer, contributing to it being her 'favorite retailer purchase of all time.'"
56,Others,4,The medium size provided a perfect fit for the reviewer.
59,Others,4,The petite length and size provided a perfect fit without requiring alterations.
61,Others,4,"The size worked well, and the length was perfect for the reviewer's height."
63,Others,4,The length was just right for the reviewer's torso.
73,Others,4,"The zipper design made it easy to get on and off, compensating for the lack of fabric stretch, and the fit was good for her body type."
59,Others,4,The petite length fit just right and did not require alterations.
61,Others,4,"The size small worked, and the length was perfect for the reviewer's height."
68,Others,4,"The XSP size worked perfectly, the length is loved, and there is good give in the fabric."
85,Others,4,"The shirt fits perfectly in the typical size, and the length is fine."
124,Others,4,The reviewer sized up and found it fit perfectly.
131,Others,4,The item didn't shrink or need ironing after washing.
148,Others,4,The skirt has practical pockets on the sides.
159,Others,4,The reviewer is 'so glad' they tried it on because 'it fits great'.
163,Others,4,The reviewer's 'usual size 6 fits perfectly'.
167,Others,4,It 'fit perfect with a tiny bit of room' for the reviewer's size.
174,Others,4,It 'fits very nicely' and provided the desired 'longer length'.
177,Others,4,"The reviewer 'Love[s] the fit' and it 'runs true to size', fitting 'perfectly roomy'."
180,Others,4,The reviewer 'found it true to size' and the 'medium fit well'.
183,Others,4,The 'large fit just right' for the reviewer's size.
196,Others,4,The 'swing' style 'still shows my waist and doesn't overpower me'.
200,Others,4,"The skirt 'fits great', though it was returned due to a flaw."
211,Others,4,"The item is lightweight and has been worn several times, indicating satisfaction and ease of use."
220,Others,4,"The top looks and fits as described, making it the reviewer's new favorite, indicating overall satisfaction."
222,Others,4,"The skirt is a versatile piece that can be worn many ways, contributing to overall satisfaction."
223,Others,4,"The tunic is age-appropriate and flattering for most, indicating high versatility and broad appeal."
224,Others,4,"It is perfect for summer days and the reviewer prefers its loose fit, indicating strong satisfaction with its purpose and fit."
229,Others,4,"The top is suitable for spring, summer, or warmer climates, and is flattering for most body types, indicating high versatility."
232,Others,4,"The pants are a great alternative for hot summer days and have an overall flattering cut, leading to high satisfaction."
234,Others,4,"The jeans 'won out hands down' and are long enough to cuff for versatility, indicating strong overall satisfaction."
237,Others,4,"The fit is great and the length is perfect, leading to strong overall satisfaction."
246,Others,4,"The item was exactly as expected and is casual, indicating high overall satisfaction."
282,Others,4,"The sizing is on spot, and the dress falls exactly as portrayed in online photos."
300,Others,4,The item fits perfect as ordered.
311,Others,4,"The sleeves are a nice length and the top is versatile, going with many bottoms and working under jackets."
36,Others,5,The reviewer had an overwhelmingly positive overall experience after trying the item on.
52,Others,5,The small size was a perfect fit for the reviewer.
56,Others,5,The medium size was a perfect fit for the reviewer.
172,Others,5,It 'fits perfectly' for the reviewer's size.
188,Others,5,The 'silhouette fits all sizes and shapes'.
198,Others,5,"The reviewer 'did not have any problem with the sizing, fit or length' and it 'fit true to size' and 'perfectly'."
241,Others,5,"The pants fit perfectly and are exactly what the reviewer needed for hot and humid summer days, indicating strong overall satisfaction."
254,Others,5,"The dress is a great casual dress for summer and highly recommended, indicating strong overall satisfaction and utility."
1,Price,,Not mentioned in the review.
2,Price,,Not mentioned in the review.
2,Price,,Not mentioned in the review.
4,Price,,Not mentioned in the review.
5,Price,,Not mentioned in the review.
6,Price,,Not mentioned in the review
7,Price,,Not mentioned in the review
8,Price,,Not mentioned in the review
9,Price,,Not mentioned in the review
10,Price,,Not mentioned in the review
11,Price,,Not mentioned in the review.
12,Price,,Not mentioned in the review.
13,Price,,Not mentioned in the review.
14,Price,,Not mentioned in the review.
15,Price,,Not mentioned in the review.
16,Price,,Price was not mentioned in the review.
17,Price,,Price was not mentioned in the review.
18,Price,,Price was not mentioned in the review.
19,Price,,Price was not mentioned in the review.
20,Price,,Price was not mentioned in the review.
21,Price,,Price is not mentioned in the review.
23,Price,,Price is not mentioned in the review.
24,Price,,Price is not mentioned in the review.
25,Price,,Price is not mentioned in the review.
26,Price,,Not mentioned in the review.
27,Price,,Not mentioned in the review.
28,Price,,Not mentioned in the review.
29,Price,,Not mentioned in the review.
30,Price,,Not mentioned in the review.
31,Price,,Not mentioned in the review.
32,Price,,Not mentioned in the review.
33,Price,,Not mentioned in the review.
35,Price,,Not mentioned in the review.
36,Price,,Not mentioned in the review.
37,Price,,Not mentioned in the review.
38,Price,,Not mentioned in the review.
39,Price,,Not mentioned in the review.
40,Price,,Not mentioned in the review.
42,Price,,Not mentioned in the review.
44,Price,,Not mentioned in the review.
51,Price,,Not mentioned in the review.
52,Price,,Not mentioned in the review.
53,Price,,Not mentioned in the review.
54,Price,,Not mentioned in the review.
55,Price,,Not mentioned in the review.
56,Price,,Not mentioned in the review.
57,Price,,Not mentioned in the review.
58,Price,,Not mentioned in the review.
59,Price,,Not mentioned in the review.
60,Price,,Not mentioned in the review.
61,Price,,Not mentioned in the review.
62,Price,,Not mentioned in the review.
64,Price,,Not mentioned in the review.
66,Price,,Not mentioned in the review.
67,Price,,Not mentioned in the review.
68,Price,,Not mentioned in the review.
69,Price,,Not mentioned in the review.
70,Price,,Not mentioned in the review.
71,Price,,Not mentioned in the review.
72,Price,,Not mentioned in the review.
73,Price,,Not mentioned in the review.
74,Price,,Not mentioned in the review.
75,Price,,Not mentioned in the review.
76,Price,,Not mentioned in the review.
77,Price,,Not mentioned in the review.
78,Price,,Not mentioned in the review.
79,Price,,Not mentioned in the review.
81,Price,,Not mentioned in the review.
82,Price,,Not mentioned in the review.
83,Price,,Not mentioned in the review.
84,Price,,Not mentioned in the review.
85,Price,,Not mentioned in the review.
51,Price,,Not mentioned in the review
52,Price,,Not mentioned in the review
53,Price,,Not mentioned in the review
54,Price,,Not mentioned in the review
55,Price,,Not mentioned in the review
56,Price,,Not mentioned in the review
57,Price,,Not mentioned in the review
58,Price,,Not mentioned in the review
59,Price,,Not mentioned in the review
60,Price,,Not mentioned in the review
61,Price,,Not mentioned in the review
62,Price,,Not mentioned in the review
64,Price,,Not mentioned in the review
66,Price,,Not mentioned in the review
67,Price,,Not mentioned in the review
68,Price,,Not mentioned in the review
69,Price,,Not mentioned in the review
70,Price,,Not mentioned in the review
71,Price,,Not mentioned in the review
72,Price,,Not mentioned in the review
73,Price,,Not mentioned in the review
74,Price,,Not mentioned in the review
75,Price,,Not mentioned in the review
76,Price,,Not mentioned in the review
77,Price,,Not mentioned in the review
78,Price,,Not mentioned in the review
79,Price,,Not mentioned in the review
81,Price,,Not mentioned in the review
82,Price,,Not mentioned in the review
83,Price,,Not mentioned in the review
84,Price,,Not mentioned in the review
85,Price,,Not mentioned in the review
86,Price,,Not mentioned in the review
88,Price,,Not mentioned in the review
89,Price,,Not mentioned in the review
91,Price,,Not mentioned in the review
92,Price,,Not mentioned in the review
95,Price,,Not mentioned in the review
96,Price,,Not mentioned in the review
97,Price,,Not mentioned in the review
98,Price,,Not mentioned in the review
100,Price,,Not mentioned in the review
101,Price,,Not mentioned in the review
102,Price,,Not mentioned in the review
103,Price,,Not mentioned in the review
104,Price,,Not mentioned in the review
105,Price,,Not mentioned in the review
106,Price,,Not mentioned in the review
107,Price,,Not mentioned in the review
108,Price,,Not mentioned in the review
109,Price,,Not mentioned in the review
110,Price,,Not mentioned in the review
113,Price,,Not mentioned in the review
114,Price,,Not mentioned in the review
115,Price,,Not mentioned in the review
116,Price,,Not mentioned in the review
117,Price,,Not mentioned in the review
118,Price,,Not mentioned in the review
119,Price,,Not mentioned in the review
120,Price,,Not mentioned in the review
121,Price,,Not mentioned in the review
123,Price,,Not mentioned in the review
124,Price,,Not mentioned in the review
126,Price,,Not mentioned in the review
127,Price,,Not mentioned in the review
128,Price,,Not mentioned in the review
129,Price,,Not mentioned in the review
130,Price,,Not mentioned in the review
131,Price,,Not mentioned in the review
132,Price,,Not mentioned in the review
133,Price,,Not mentioned in the review
134,Price,,Not mentioned in the review
135,Price,,Not mentioned in the review
137,Price,,Not mentioned in the review
138,Price,,Not mentioned in the review
139,Price,,Not mentioned in the review
140,Price,,Not mentioned in the review
142,Price,,Not mentioned in the review
144,Price,,Not mentioned in the review
145,Price,,Not mentioned in the review
146,Price,,Not mentioned in the review
147,Price,,Not mentioned in the review
148,Price,,Not mentioned in the review
149,Price,,Not mentioned in the review
151,Price,,Not mentioned in the review
152,Price,,Not mentioned in the review
153,Price,,Not mentioned in the review
154,Price,,Not mentioned in the review
155,Price,,Not mentioned in the review
156,Price,,Not mentioned in the review.
157,Price,,Not mentioned in the review.
158,Price,,Not mentioned in the review.
159,Price,,Not mentioned in the review.
160,Price,,Not mentioned in the review.
161,Price,,Not mentioned in the review.
162,Price,,Not mentioned in the review.
163,Price,,Not mentioned in the review.
164,Price,,Not mentioned in the review.
165,Price,,Not mentioned in the review.
167,Price,,Not mentioned in the review.
168,Price,,Not mentioned in the review.
170,Price,,Not mentioned in the review.
171,Price,,Not mentioned in the review.
172,Price,,Not mentioned in the review.
173,Price,,Not mentioned in the review.
174,Price,,Not mentioned in the review.
175,Price,,Not mentioned in the review.
176,Price,,Not mentioned in the review.
177,Price,,Not mentioned in the review.
178,Price,,Not mentioned in the review.
179,Price,,Not mentioned in the review.
180,Price,,Not mentioned in the review.
181,Price,,Not mentioned in the review.
183,Price,,Not mentioned in the review.
184,Price,,Not mentioned in the review.
185,Price,,Not mentioned in the review.
186,Price,,Not mentioned in the review.
187,Price,,Not mentioned in the review.
188,Price,,Not mentioned in the review.
189,Price,,Not mentioned in the review.
190,Price,,Not mentioned in the review.
191,Price,,Not mentioned in the review.
192,Price,,Not mentioned in the review.
194,Price,,Not mentioned in the review.
195,Price,,Not mentioned in the review.
196,Price,,Not mentioned in the review.
197,Price,,Not mentioned in the review.
198,Price,,Not mentioned in the review.
199,Price,,Not mentioned in the review.
200,Price,,Not mentioned in the review.
201,Price,,Not mentioned in the review.
204,Price,,Not mentioned in the review.
205,Price,,Not mentioned in the review.
206,Price,,Not mentioned in the review.
207,Price,,Not mentioned in the review.
208,Price,,Not mentioned in the review.
209,Price,,Not mentioned in the review.
210,Price,,Price is not mentioned in the review.
211,Price,,Price is not mentioned in the review.
212,Price,,Price is not mentioned in the review.
213,Price,,Price is not mentioned in the review.
214,Price,,Price is not mentioned in the review.
216,Price,,Price is not mentioned in the review.
217,Price,,Price is not mentioned in the review.
218,Price,,Price is not mentioned in the review.
219,Price,,Price is not mentioned in the review.
220,Price,,Price is not mentioned in the review.
221,Price,,Price is not mentioned in the review.
222,Price,,Price is not mentioned in the review.
224,Price,,Price is not mentioned in the review.
225,Price,,Price is not mentioned in the review.
227,Price,,Price is not mentioned in the review.
228,Price,,Price is not mentioned in the review.
229,Price,,Price is not mentioned in the review.
230,Price,,Price is not mentioned in the review.
231,Price,,Price is not mentioned in the review.
232,Price,,Price is not mentioned in the review.
233,Price,,Price is not mentioned in the review.
234,Price,,Price is not mentioned in the review.
235,Price,,Price is not mentioned in the review.
236,Price,,Price is not mentioned in the review.
237,Price,,Price is not mentioned in the review.
238,Price,,Price is not mentioned in the review.
239,Price,,Price is not mentioned in the review.
241,Price,,Price is not mentioned in the review.
242,Price,,Price is not mentioned in the review.
243,Price,,Price is not mentioned in the review.
244,Price,,Price is not mentioned in the review.
245,Price,,Price is not mentioned in the review.
246,Price,,Price is not mentioned in the review.
247,Price,,Price is not mentioned in the review.
250,Price,,Price is not mentioned in the review.
251,Price,,Price is not mentioned in the review.
252,Price,,Price is not mentioned in the review.
253,Price,,Price is not mentioned in the review.
254,Price,,Price is not mentioned in the review.
255,Price,,Price is not mentioned in the review.
256,Price,,Price is not mentioned in the review.
257,Price,,Price is not mentioned in the review.
258,Price,,Price is not mentioned in the review.
259,Price,,Price is not mentioned in the review.
260,Price,,Price is not mentioned in the review.
262,Price,,Not mentioned in the review.
263,Price,,"The price is mentioned in the context of taking a 'gamble' due to sheerness, not its value."
264,Price,,Not mentioned in the review.
267,Price,,Not mentioned in the review.
268,Price,,Not mentioned in the review.
269,Price,,Not mentioned in the review.
270,Price,,Not mentioned in the review.
271,Price,,Not mentioned in the review.
272,Price,,Not mentioned in the review.
273,Price,,Not mentioned in the review.
274,Price,,Not mentioned in the review.
275,Price,,Not mentioned in the review.
276,Price,,Not mentioned in the review.
277,Price,,Not mentioned in the review.
278,Price,,Not mentioned in the review.
280,Price,,Not mentioned in the review.
281,Price,,Not mentioned in the review.
282,Price,,Not mentioned in the review.
283,Price,,Not mentioned in the review.
284,Price,,Not mentioned in the review.
285,Price,,Not mentioned in the review.
286,Price,,Not mentioned in the review.
287,Price,,Not mentioned in the review.
288,Price,,Not mentioned in the review.
289,Price,,Not mentioned in the review.
290,Price,,Not mentioned in the review.
291,Price,,Not mentioned in the review.
292,Price,,Not mentioned in the review.
293,Price,,Not mentioned in the review.
295,Price,,Not mentioned in the review.
296,Price,,Not mentioned in the review.
297,Price,,Not mentioned in the review.
298,Price,,Not mentioned in the review.
300,Price,,Not mentioned in the review.
301,Price,,Not mentioned in the review.
302,Price,,Not mentioned in the review.
303,Price,,Not mentioned in the review.
304,Price,,Not mentioned in the review.
305,Price,,Not mentioned in the review.
308,Price,,Not mentioned in the review.
309,Price,,Not mentioned in the review.
310,Price,,Not mentioned in the review.
311,Price,,Not mentioned in the review.
312,Price,,Not mentioned in the review.
203,Price,-4,The reviewer was 'very disappointed in the quality for the cost' and found it 'not worth the price tag'.
279,Price,-4,The reviewer states it is not worth the money if paying full price due to poor quality.
22,Price,-3,"The reviewer is going back and forth on the purchase mainly because of the price, feeling it was too high for a printed fabric rather than embroidery."
34,Price,-3,"Even on sale, the reviewer felt it was not worth the price paid."
80,Price,-3,The reviewer believes the dress is overpriced.
80,Price,-3,The reviewer found the dress overpriced.
111,Price,-3,"The quality was poor, especially considering the price."
215,Price,-3,"The quality was not deemed sufficient for the price, leading to disappointment in value."
307,Price,-3,The reviewer resisted purchasing due to the price and waited for a sale.
90,Price,-2,The reviewer felt it wasn't worth the $150 price tag.
150,Price,-2,The price point seemed a bit high.
240,Price,-2,The price of $98 is seen as too high given the significant flaw in the armhole design.
248,Price,-2,"The price is noted as a reason for dropping one star, indicating a negative perception of its value."
261,Price,-2,"The reviewer was hesitant to purchase due to the price, indicating it was perceived as high."
112,Price,-1,"The reviewer preferred to save funds for something they loved more, implying it wasn't worth the price for them."
182,Price,-1,The reviewer did not want to pay extra for alterations and hoped it would be 'on sale'.
226,Price,-1,"The reviewer is hoping for a sale, indicating the current price might be perceived as high or they are seeking better value."
294,Price,-1,"The reviewer is waiting for it to go on sale, indicating the current price is a deterrent."
63,Price,2,The reviewer was happy to get it on sale.
87,Price,2,The reviewer found the item in the sale section.
41,Price,3,The reviewer found the item reasonably priced.
43,Price,3,The reviewer considered it a great buy.
45,Price,3,The reviewer considered it reasonably priced.
63,Price,3,The reviewer was happy to get the item on sale after it being on their wish list.
65,Price,3,The reviewer was happy to find the top on sale.
65,Price,3,The reviewer was happy to find the top on sale.
122,Price,3,"The reviewer considered it a 'must buy,' implying good value."
125,Price,3,The reviewer considered it a bargain.
141,Price,4,"The reviewer considered it a great buy, especially with discounts, feeling they lucked out."
223,Price,4,"The item was on sale, allowing the reviewer to purchase two colors, indicating positive value for money."
265,Price,4,The reviewer states the dress is 'definitely worth the price'.
306,Price,4,The reviewer states it's a 'great buy!!'.
